datetime,open,high,low,close,volume
2025-05-01 04:00:00,41014.0,41021.0,41014.0,41017.0,0
2025-05-01 04:05:00,41019.0,41023.0,41010.0,41010.0,26
2025-05-01 04:10:00,41010.0,41018.0,41008.0,41014.0,44
2025-05-01 04:15:00,41015.0,41015.0,41008.0,41011.0,22
2025-05-01 04:20:00,41014.0,41016.0,41000.0,41000.0,54
2025-05-01 04:25:00,41000.0,41000.0,40991.0,40992.0,29
2025-05-01 04:30:00,40991.0,40996.0,40987.0,40992.0,40
2025-05-01 04:35:00,40992.0,40994.0,40989.0,40992.0,14
2025-05-01 04:40:00,40994.0,40998.0,40990.0,40992.0,33
2025-05-01 04:45:00,40993.0,40997.0,40988.0,40996.0,49
2025-05-01 04:50:00,40996.0,41003.0,40992.0,41002.0,17
2025-05-01 04:55:00,41004.0,41012.0,41004.0,41011.0,16
2025-05-01 05:00:00,41011.0,41017.0,41009.0,41017.0,28
2025-05-01 05:05:00,41017.0,41023.0,41015.0,41019.0,34
2025-05-01 05:10:00,41029.0,41040.0,41027.0,41040.0,94
2025-05-01 05:15:00,41042.0,41046.0,41018.0,41018.0,135
2025-05-01 05:20:00,41018.0,41018.0,40996.0,41000.0,124
2025-05-01 05:25:00,41000.0,41030.0,40997.0,41026.0,130
2025-05-01 05:30:00,41025.0,41041.0,41019.0,41033.0,135
2025-05-01 05:35:00,41033.0,41058.0,41033.0,41038.0,255
2025-05-01 05:40:00,41039.0,41039.0,41011.0,41014.0,98
2025-05-01 05:45:00,41013.0,41023.0,40999.0,40999.0,71
2025-05-01 05:50:00,40996.0,40997.0,40992.0,40993.0,49
2025-05-01 05:55:00,40992.0,40997.0,40983.0,40989.0,73
2025-05-01 06:00:00,40992.0,41008.0,40985.0,40985.0,79
2025-05-01 06:05:00,40984.0,40988.0,40966.0,40968.0,169
2025-05-01 06:10:00,40970.0,40979.0,40967.0,40970.0,72
2025-05-01 06:15:00,40975.0,40986.0,40973.0,40986.0,42
2025-05-01 06:20:00,40991.0,40993.0,40986.0,40986.0,26
2025-05-01 06:25:00,40990.0,41005.0,40990.0,41005.0,50
2025-05-01 06:30:00,41006.0,41016.0,41002.0,41015.0,52
2025-05-01 06:35:00,41014.0,41015.0,41005.0,41009.0,41
2025-05-01 06:40:00,41009.0,41011.0,40993.0,40993.0,74
2025-05-01 06:45:00,40993.0,40997.0,40987.0,40987.0,49
2025-05-01 06:50:00,40987.0,40991.0,40973.0,40979.0,49
2025-05-01 06:55:00,40975.0,40986.0,40960.0,40960.0,166
2025-05-01 07:00:00,40960.0,40963.0,40934.0,40945.0,167
2025-05-01 07:05:00,40938.0,40969.0,40937.0,40966.0,158
2025-05-01 07:10:00,40961.0,40969.0,40956.0,40964.0,106
2025-05-01 07:15:00,40966.0,40971.0,40945.0,40951.0,199
2025-05-01 07:20:00,40950.0,40964.0,40948.0,40963.0,75
2025-05-01 07:25:00,40970.0,40995.0,40970.0,40990.0,105
2025-05-01 07:30:00,40989.0,40989.0,40976.0,40981.0,112
2025-05-01 07:35:00,40981.0,40997.0,40981.0,40993.0,67
2025-05-01 07:40:00,40994.0,41000.0,40988.0,40994.0,70
2025-05-01 07:45:00,40995.0,40995.0,40983.0,40983.0,50
2025-05-01 07:50:00,40982.0,40983.0,40973.0,40978.0,51
2025-05-01 07:55:00,40978.0,40978.0,40968.0,40969.0,37
2025-05-01 08:00:00,40969.0,40971.0,40936.0,40939.0,358
2025-05-01 08:05:00,40940.0,40944.0,40927.0,40940.0,227
2025-05-01 08:10:00,40943.0,40958.0,40940.0,40954.0,157
2025-05-01 08:15:00,40954.0,40975.0,40954.0,40973.0,96
2025-05-01 08:20:00,40972.0,40978.0,40969.0,40969.0,86
2025-05-01 08:25:00,40971.0,40988.0,40971.0,40988.0,101
2025-05-01 08:30:00,40990.0,40997.0,40985.0,40995.0,55
2025-05-01 08:35:00,40992.0,41015.0,40979.0,41003.0,185
2025-05-01 08:40:00,41005.0,41013.0,41005.0,41012.0,82
2025-05-01 08:45:00,41012.0,41043.0,41009.0,41034.0,163
2025-05-01 08:50:00,41035.0,41036.0,41028.0,41036.0,62
2025-05-01 08:55:00,41037.0,41046.0,41034.0,41044.0,94
2025-05-01 09:00:00,41045.0,41070.0,41042.0,41066.0,136
2025-05-01 09:05:00,41068.0,41088.0,41059.0,41060.0,215
2025-05-01 09:10:00,41060.0,41074.0,41059.0,41070.0,59
2025-05-01 09:15:00,41069.0,41080.0,41066.0,41071.0,69
2025-05-01 09:20:00,41067.0,41073.0,41053.0,41058.0,68
2025-05-01 09:25:00,41056.0,41078.0,41050.0,41078.0,119
2025-05-01 09:35:00,41097.0,41102.0,41094.0,41097.0,409
2025-05-01 09:40:00,41095.0,41100.0,41078.0,41098.0,144
2025-05-01 09:45:00,41096.0,41111.0,41096.0,41109.0,70
2025-05-01 09:50:00,41112.0,41125.0,41109.0,41119.0,111
2025-05-01 09:55:00,41117.0,41121.0,41111.0,41116.0,81
2025-05-01 10:00:00,41117.0,41136.0,41103.0,41104.0,329
2025-05-01 10:05:00,41103.0,41125.0,41100.0,41122.0,105
2025-05-01 10:10:00,41122.0,41131.0,41116.0,41126.0,187
2025-05-01 10:15:00,41127.0,41140.0,41119.0,41133.0,127
2025-05-01 10:20:00,41134.0,41134.0,41109.0,41122.0,95
2025-05-01 10:25:00,41118.0,41120.0,41102.0,41104.0,125
2025-05-01 10:30:00,41107.0,41109.0,41090.0,41105.0,147
2025-05-01 10:35:00,41105.0,41121.0,41096.0,41113.0,126
2025-05-01 10:40:00,41110.0,41116.0,41103.0,41103.0,101
2025-05-01 10:45:00,41103.0,41107.0,41083.0,41085.0,519
2025-05-01 10:50:00,41086.0,41097.0,41082.0,41095.0,181
2025-05-01 10:55:00,41096.0,41111.0,41096.0,41105.0,191
2025-05-01 11:00:00,41103.0,41104.0,41053.0,41103.0,1040
2025-05-01 11:05:00,41099.0,41099.0,41078.0,41099.0,184
2025-05-01 11:10:00,41096.0,41131.0,41096.0,41114.0,281
2025-05-01 11:15:00,41113.0,41118.0,41070.0,41071.0,264
2025-05-01 11:20:00,41069.0,41075.0,41044.0,41059.0,219
2025-05-01 11:25:00,41058.0,41065.0,41046.0,41065.0,125
2025-05-01 11:30:00,41064.0,41100.0,41062.0,41090.0,206
2025-05-01 11:35:00,41089.0,41103.0,41073.0,41077.0,114
2025-05-01 11:40:00,41081.0,41099.0,41070.0,41097.0,128
2025-05-01 11:45:00,41097.0,41117.0,41093.0,41105.0,115
2025-05-01 11:50:00,41104.0,41125.0,41099.0,41112.0,178
2025-05-01 11:55:00,41108.0,41116.0,41089.0,41094.0,160
2025-05-01 12:00:00,41090.0,41095.0,41072.0,41078.0,321
2025-05-01 12:05:00,41079.0,41093.0,41077.0,41084.0,184
2025-05-01 12:10:00,41089.0,41118.0,41076.0,41096.0,232
2025-05-01 12:15:00,41099.0,41110.0,41092.0,41096.0,141
2025-05-01 12:20:00,41100.0,41103.0,41059.0,41059.0,241
2025-05-01 12:25:00,41062.0,41072.0,41038.0,41044.0,293
2025-05-01 12:30:00,41042.0,41043.0,40983.0,41017.0,766
2025-05-01 12:35:00,41014.0,41035.0,41007.0,41016.0,290
2025-05-01 12:40:00,41014.0,41034.0,41011.0,41018.0,285
2025-05-01 12:45:00,41016.0,41027.0,40997.0,41002.0,318
2025-05-01 12:50:00,41004.0,41012.0,40974.0,40984.0,377
2025-05-01 12:55:00,40983.0,40989.0,40952.0,40952.0,266
2025-05-01 13:00:00,40953.0,40960.0,40934.0,40943.0,437
2025-05-01 13:05:00,40941.0,40984.0,40931.0,40980.0,404
2025-05-01 13:10:00,40980.0,40998.0,40979.0,40986.0,279
2025-05-01 13:15:00,40986.0,40993.0,40976.0,40993.0,191
2025-05-01 13:20:00,40993.0,41004.0,40981.0,41002.0,316
2025-05-01 13:25:00,41000.0,41005.0,40969.0,40981.0,914
2025-05-01 13:30:00,40983.0,41025.0,40879.0,40912.0,3949
2025-05-01 13:35:00,40911.0,41049.0,40900.0,40992.0,2183
2025-05-01 13:40:00,40993.0,41023.0,40964.0,40987.0,1234
2025-05-01 13:45:00,40992.0,41022.0,40966.0,41003.0,947
2025-05-01 13:50:00,41007.0,41071.0,40990.0,41059.0,1331
2025-05-01 13:55:00,41052.0,41057.0,40911.0,40920.0,1060
2025-05-01 14:00:00,40966.0,41047.0,40938.0,41024.0,1402
2025-05-01 14:05:00,41024.0,41077.0,41000.0,41004.0,1127
2025-05-01 14:10:00,41001.0,41042.0,40967.0,41033.0,896
2025-05-01 14:15:00,41033.0,41077.0,41026.0,41029.0,768
2025-05-01 14:20:00,41035.0,41123.0,41033.0,41116.0,899
2025-05-01 14:25:00,41118.0,41131.0,41094.0,41110.0,468
2025-05-01 14:30:00,41112.0,41116.0,41025.0,41060.0,778
2025-05-01 14:35:00,41060.0,41120.0,41054.0,41114.0,822
2025-05-01 14:40:00,41113.0,41132.0,41084.0,41086.0,620
